"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"argS","argS","Arginine--tRNA ligase","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"secA_2~~~secA~~~secA_1~~~secA1_1","secA_2;secA;secA_1;secA1_1","Protein translocase subunit SecA;Protein translocase subunit SecA 1","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"group_385","","N-acetylmuramoyl-L-alanine amidase domain-containing protein","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"hsdR_1~~~hsdR_2~~~hsdR","hsdR_1;hsdR_2;hsdR","Type-1 restriction enzyme R protein","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"glpP","glpP","Glycerol uptake operon antiterminator regulatory protein","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"copA","copA","Copper-exporting P-type ATPase","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"comEA","comEA;","ComE operon protein 1;hypothetical protein","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"gltB_2","gltB_2;","Glutamate synthase [NADPH] large chain;hypothetical protein","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"group_131","","hypothetical protein","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"group_114","","Putative NAD(P)H nitroreductase","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"recR","recR","Recombination protein RecR","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"cpdA_1~~~cpdA_2",";cpdA_1;cpdA_2","hypothetical protein;3'5'-cyclic adenosine monophosphate phosphodiesterase CpdA","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"group_43","","hypothetical protein","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"group_15","","hypothetical protein","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"group_2412","","hypothetical protein","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"odhA","odhA","2-oxoglutarate dehydrogenase E1 component","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"brnQ_1",";brnQ_1","hypothetical protein;Branched-chain amino acid transport system 2 carrier protein","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"nirQ","nirQ","Denitrification regulatory protein NirQ","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"group_1539","","hypothetical protein","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"phoU","phoU","Phosphate-specific transport system accessory protein PhoU","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"group_1198","","hypothetical protein","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"pstB3","pstB3","Phosphate import ATP-binding protein PstB 3","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"pstS_2~~~pstS_1~~~pstS","pstS_2;;pstS_1;pstS","Phosphate-binding protein PstS;hypothetical protein","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"pepF1_2~~~pepF1_3~~~pepF1_1","pepF1_2;pepF1_3;pepF1_1","Oligoendopeptidase F plasmid","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"pstA","pstA","Phosphate transport system permease protein PstA","84","517","2","0","97.67441860465115","0.0","0.0","0.02013740819711575","1.0","0.11325380331618388","2","0","2","0.5","0.5"
"group_2801","","hypothetical protein","2","0","84","517","2.3255813953488373","100.0","inf","0.02013740819711575","1.0","0.11325380331618388","2","2","0","0.5","0.5"
"group_2800","","hypothetical protein","2","0","84","517","2.3255813953488373","100.0","inf","0.02013740819711575","1.0","0.11325380331618388","2","2","0","0.5","0.5"
"group_2791","aadK","Aminoglycoside 6-adenylyltransferase","2","0","84","517","2.3255813953488373","100.0","inf","0.02013740819711575","1.0","0.11325380331618388","2","2","0","0.5","0.5"
"nhaK_2","nhaK_2","Sodium potassium lithium and rubidium/H(+) antiporter","2","0","84","517","2.3255813953488373","100.0","inf","0.02013740819711575","1.0","0.11325380331618388","2","2","0","0.5","0.5"
"bin3_1","bin3_1","Putative transposon Tn552 DNA-invertase bin3","2","0","84","517","2.3255813953488373","100.0","inf","0.02013740819711575","1.0","0.11325380331618388","2","2","0","0.5","0.5"
"group_2660","","hypothetical protein","2","0","84","517","2.3255813953488373","100.0","inf","0.02013740819711575","1.0","0.11325380331618388","2","2","0","0.5","0.5"
"erm","erm","rRNA adenine N-6-methyltransferase","2","0","84","517","2.3255813953488373","100.0","inf","0.02013740819711575","1.0","0.11325380331618388","2","2","0","0.5","0.5"
"group_2145","","hypothetical protein","2","0","84","517","2.3255813953488373","100.0","inf","0.02013740819711575","1.0","0.11325380331618388","1","1","0","1.0","1.0"
"group_2025","","hypothetical protein","2","0","84","517","2.3255813953488373","100.0","inf","0.02013740819711575","1.0","0.11325380331618388","2","2","0","0.5","0.5"
"group_2001","","hypothetical protein","2","0","84","517","2.3255813953488373","100.0","inf","0.02013740819711575","1.0","0.11325380331618388","2","2","0","0.5","0.5"
"group_1812","","hypothetical protein","2","0","84","517","2.3255813953488373","100.0","inf","0.02013740819711575","1.0","0.11325380331618388","1","1","0","1.0","1.0"
"group_612","","hypothetical protein","2","0","84","517","2.3255813953488373","100.0","inf","0.02013740819711575","1.0","0.11325380331618388","1","1","0","1.0","1.0"
"group_2128","","hypothetical protein","7","14","79","503","8.13953488372093","97.29206963249516","3.1835443037974684","0.020235975552233176","1.0","0.11366427228643741","2","1","2","0.5","1.0"
"group_467","","hypothetical protein","1","42","85","475","1.1627906976744187","91.87620889748548","0.1330532212885154","0.020662086672125504","1.0","0.11591117561143134","4","1","3","0.625","0.625"
"group_1542","","hypothetical protein","41","177","45","340","47.674418604651166","65.76402321083172","1.7501569365976146","0.02092454960899992","1.0","0.11694059611671276","6","5","5","0.21875","0.21875"
"group_1457","","hypothetical protein","41","177","45","340","47.674418604651166","65.76402321083172","1.7501569365976146","0.02092454960899992","1.0","0.11694059611671276","6","5","5","0.21875","0.21875"
"entD~~~entE","entD;entE","Enterotoxin type D;Enterotoxin type E","41","177","45","340","47.674418604651166","65.76402321083172","1.7501569365976146","0.02092454960899992","1.0","0.11694059611671276","6","5","5","0.21875","0.21875"
"group_2197","","hypothetical protein","2","50","84","467","2.3255813953488373","90.32882011605416","0.22238095238095237","0.021489851848105066","1.0","0.11875548726508807","4","2","4","0.125","1.0"
"group_1988","","hypothetical protein","2","50","84","467","2.3255813953488373","90.32882011605416","0.22238095238095237","0.021489851848105066","1.0","0.11875548726508807","4","2","4","0.125","1.0"
"group_1572","","hypothetical protein","2","50","84","467","2.3255813953488373","90.32882011605416","0.22238095238095237","0.021489851848105066","1.0","0.11875548726508807","4","2","4","0.125","1.0"
"group_1225","","hypothetical protein","2","50","84","467","2.3255813953488373","90.32882011605416","0.22238095238095237","0.021489851848105066","1.0","0.11875548726508807","4","2","4","0.125","1.0"
