"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_10","","hypothetical protein","8","182","64","349","11.11111111111111","65.72504708097928","0.2396978021978022","3.636578102370724e-05","0.16157316508833125","0.00120576988871889","13","4","11","0.0224609375","0.266845703125"
"group_1778","","hypothetical protein","20","50","52","481","27.77777777777778","90.58380414312617","3.7","4.19534504325083e-05","0.18639918027163438","0.0013777704424298913","13","5","10","0.09228515625","0.5810546875"
"group_1029","","hypothetical protein","18","41","54","490","25.0","92.27871939736346","3.983739837398374","4.2173481919978666e-05","0.18737678017046522","0.0013777704424298913","16","11","8","0.210113525390625","1.0"
"group_2215","","hypothetical protein","0","76","72","455","0.0","85.68738229755178","0.0","4.309917549053346e-05","0.19148963670444014","0.0013876060630756532","1","0","1","1.0","1.0"
"group_2062","","hypothetical protein","0","76","72","455","0.0","85.68738229755178","0.0","4.309917549053346e-05","0.19148963670444014","0.0013876060630756532","1","0","1","1.0","1.0"
"hsdM_2~~~prmC_2","hsdM_2;;prmC_2","Type I restriction enzyme EcoKI M protein;hypothetical protein;Release factor glutamine methyltransferase;putative type I restriction enzymeP M protein","32","371","40","160","44.44444444444444","30.131826741996232","0.3450134770889488","4.66475271740753e-05","0.20725496323441656","0.001456100597629912","18","10","10","0.8145294189453125","0.8145294189453125"
"group_1581","","hypothetical protein","1","96","71","435","1.3888888888888888","81.92090395480226","0.06382042253521127","4.7666673259212e-05","0.2117830292906789","0.001456100597629912","6","1","5","0.21875","0.21875"
"group_988","","hypothetical protein","1","96","71","435","1.3888888888888888","81.92090395480226","0.06382042253521127","4.7666673259212e-05","0.2117830292906789","0.001456100597629912","6","1","5","0.21875","0.21875"
"group_2357","","hypothetical protein","1","93","71","438","1.3888888888888888","82.48587570621469","0.06633348477964561","4.817618452658048e-05","0.21404678785159706","0.001456100597629912","6","1","6","0.03125","0.21875"
"group_2294","","hypothetical protein","1","93","71","438","1.3888888888888888","82.48587570621469","0.06633348477964561","4.817618452658048e-05","0.21404678785159706","0.001456100597629912","6","1","6","0.03125","0.21875"
"group_1487","","hypothetical protein","1","93","71","438","1.3888888888888888","82.48587570621469","0.06633348477964561","4.817618452658048e-05","0.21404678785159706","0.001456100597629912","6","1","6","0.03125","0.21875"
"group_1124","","hypothetical protein","1","93","71","438","1.3888888888888888","82.48587570621469","0.06633348477964561","4.817618452658048e-05","0.21404678785159706","0.001456100597629912","6","1","6","0.03125","0.21875"
"group_1096","","hypothetical protein","1","93","71","438","1.3888888888888888","82.48587570621469","0.06633348477964561","4.817618452658048e-05","0.21404678785159706","0.001456100597629912","6","1","6","0.03125","0.21875"
"group_982","","hypothetical protein","1","93","71","438","1.3888888888888888","82.48587570621469","0.06633348477964561","4.817618452658048e-05","0.21404678785159706","0.001456100597629912","6","1","6","0.03125","0.21875"
