"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_208","","hypothetical protein","6","11","575","11","1.0327022375215147","50.0","0.010434782608695653","8.987038230244389e-14","3.9929410856975817e-10","3.629946441543256e-11","3","2","2","1.0","1.0"
"group_2401","","hypothetical protein","2","9","579","13","0.34423407917383825","59.09090909090909","0.004989445403953176","9.610655063522546e-13","4.270014044723067e-09","1.9409154748741216e-10","1","1","1","1.0","1.0"
"group_2380","","hypothetical protein","2","9","579","13","0.34423407917383825","59.09090909090909","0.004989445403953176","9.610655063522546e-13","4.270014044723067e-09","1.9409154748741216e-10","1","1","1","1.0","1.0"
"group_2288","","hypothetical protein","2","9","579","13","0.34423407917383825","59.09090909090909","0.004989445403953176","9.610655063522546e-13","4.270014044723067e-09","1.9409154748741216e-10","1","1","1","1.0","1.0"
"group_2166","","hypothetical protein","2","9","579","13","0.34423407917383825","59.09090909090909","0.004989445403953176","9.610655063522546e-13","4.270014044723067e-09","1.9409154748741216e-10","1","1","1","1.0","1.0"
"group_1928","","hypothetical protein","2","9","579","13","0.34423407917383825","59.09090909090909","0.004989445403953176","9.610655063522546e-13","4.270014044723067e-09","1.9409154748741216e-10","1","1","1","1.0","1.0"
"group_578","","hypothetical protein","2","9","579","13","0.34423407917383825","59.09090909090909","0.004989445403953176","9.610655063522546e-13","4.270014044723067e-09","1.9409154748741216e-10","1","1","1","1.0","1.0"
"group_442","","hypothetical protein","2","9","579","13","0.34423407917383825","59.09090909090909","0.004989445403953176","9.610655063522546e-13","4.270014044723067e-09","1.9409154748741216e-10","1","1","1","1.0","1.0"
"group_361","","hypothetical protein","2","9","579","13","0.34423407917383825","59.09090909090909","0.004989445403953176","9.610655063522546e-13","4.270014044723067e-09","1.9409154748741216e-10","1","1","1","1.0","1.0"
"group_63","","hypothetical protein","2","9","579","13","0.34423407917383825","59.09090909090909","0.004989445403953176","9.610655063522546e-13","4.270014044723067e-09","1.9409154748741216e-10","1","1","1","1.0","1.0"
"group_61","","hypothetical protein","2","9","579","13","0.34423407917383825","59.09090909090909","0.004989445403953176","9.610655063522546e-13","4.270014044723067e-09","1.9409154748741216e-10","1","1","1","1.0","1.0"
"group_27","","hypothetical protein","2","9","579","13","0.34423407917383825","59.09090909090909","0.004989445403953176","9.610655063522546e-13","4.270014044723067e-09","1.9409154748741216e-10","1","1","1","1.0","1.0"
"group_1881","","hypothetical protein","420","0","161","22","72.28915662650603","100.0","inf","1.6006424983480223e-12","7.111654620160264e-09","3.092023747895767e-10","10","10","0","0.001953125","0.001953125"
"group_2111","","hypothetical protein","5","9","576","13","0.8605851979345954","59.09090909090909","0.01253858024691358","3.294814796257603e-11","1.463886213977253e-07","6.099525891571888e-09","3","3","1","0.25","1.0"
"group_250","","IS1182 family transposase ISSau3","49","15","532","7","8.433734939759036","31.818181818181817","0.04298245614035088","4.724499803448446e-11","2.0990952626721447e-07","8.39638105068858e-09","5","3","4","0.375","1.0"
"group_2281","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"clpP_2","clpP_2","ATP-dependent Clp protease proteolytic subunit","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_2243","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_2088","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_1921","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
"group_1800","","hypothetical protein","15","10","566","12","2.5817555938037864","54.54545454545454","0.03180212014134275","9.818929572560227e-10","4.3625504090885085e-06","9.69455646464113e-08","2","2","2","0.5","0.5"
