"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_2368","","hypothetical protein","30","29","68","476","30.612244897959183","94.25742574257426","7.241379310344827","4.8766297251074356e-11","2.1666865868652335e-07","4.248405072284771e-09","2","1","2","0.5","1.0"
"group_2072","","hypothetical protein","30","29","68","476","30.612244897959183","94.25742574257426","7.241379310344827","4.8766297251074356e-11","2.1666865868652335e-07","4.248405072284771e-09","2","1","2","0.5","1.0"
"group_1025","","hypothetical protein","30","29","68","476","30.612244897959183","94.25742574257426","7.241379310344827","4.8766297251074356e-11","2.1666865868652335e-07","4.248405072284771e-09","2","1","2","0.5","1.0"
"group_915","","hypothetical protein","30","29","68","476","30.612244897959183","94.25742574257426","7.241379310344827","4.8766297251074356e-11","2.1666865868652335e-07","4.248405072284771e-09","2","1","2","0.5","1.0"
"group_890","","hypothetical protein","30","29","68","476","30.612244897959183","94.25742574257426","7.241379310344827","4.8766297251074356e-11","2.1666865868652335e-07","4.248405072284771e-09","2","1","2","0.5","1.0"
"group_492","","IS3 family transposase ISClsp1","30","29","68","476","30.612244897959183","94.25742574257426","7.241379310344827","4.8766297251074356e-11","2.1666865868652335e-07","4.248405072284771e-09","2","1","2","0.5","1.0"
"group_428","","hypothetical protein","30","29","68","476","30.612244897959183","94.25742574257426","7.241379310344827","4.8766297251074356e-11","2.1666865868652335e-07","4.248405072284771e-09","2","1","2","0.5","1.0"
"group_406","","hypothetical protein","30","29","68","476","30.612244897959183","94.25742574257426","7.241379310344827","4.8766297251074356e-11","2.1666865868652335e-07","4.248405072284771e-09","2","1","2","0.5","1.0"
"group_237","","hypothetical protein","30","29","68","476","30.612244897959183","94.25742574257426","7.241379310344827","4.8766297251074356e-11","2.1666865868652335e-07","4.248405072284771e-09","2","1","2","0.5","1.0"
"group_67","","hypothetical protein","30","29","68","476","30.612244897959183","94.25742574257426","7.241379310344827","4.8766297251074356e-11","2.1666865868652335e-07","4.248405072284771e-09","2","1","2","0.5","1.0"
"group_1671","","hypothetical protein","27","322","71","183","27.55102040816326","36.23762376237624","0.21612282389992127","5.5832138619390215e-11","2.4806219188595074e-07","4.770426767037515e-09","7","3","7","0.015625","1.0"
"group_1550","","hypothetical protein","30","30","68","475","30.612244897959183","94.05940594059405","6.985294117647059","8.581402607418295e-11","3.8127171784759485e-07","7.060587367548054e-09","2","1","2","0.5","1.0"
"group_1315","","hypothetical protein","68","475","30","30","69.38775510204081","5.9405940594059405","0.1431578947368421","8.581402607418296e-11","3.812717178475949e-07","7.060587367548054e-09","3","3","1","0.25","1.0"
"group_1989","","hypothetical protein","29","28","69","477","29.591836734693878","94.45544554455445","7.159937888198757","1.1226108883329711e-10","4.987760176863391e-07","8.453830808243035e-09","3","2","2","1.0","1.0"
"group_1897","","hypothetical protein","29","28","69","477","29.591836734693878","94.45544554455445","7.159937888198757","1.1226108883329711e-10","4.987760176863391e-07","8.453830808243035e-09","3","2","2","1.0","1.0"
