"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_629","","hypothetical protein","97","12","160","331","37.7431906614786","96.50145772594753","16.722395833333334","2.377229521567199e-28","1.0559653534801498e-24","1.6761354817145236e-26","6","4","3","0.6875","1.0"
"group_2357","","hypothetical protein","87","7","170","336","33.85214007782101","97.95918367346938","24.564705882352943","2.671410547064028e-28","1.1866405650058414e-24","1.7197689347910745e-26","6","2","4","0.6875","0.6875"
"group_2294","","hypothetical protein","87","7","170","336","33.85214007782101","97.95918367346938","24.564705882352943","2.671410547064028e-28","1.1866405650058414e-24","1.7197689347910745e-26","6","2","4","0.6875","0.6875"
"group_1487","","hypothetical protein","87","7","170","336","33.85214007782101","97.95918367346938","24.564705882352943","2.671410547064028e-28","1.1866405650058414e-24","1.7197689347910745e-26","6","2","4","0.6875","0.6875"
"group_1124","","hypothetical protein","87","7","170","336","33.85214007782101","97.95918367346938","24.564705882352943","2.671410547064028e-28","1.1866405650058414e-24","1.7197689347910745e-26","6","2","4","0.6875","0.6875"
"group_1096","","hypothetical protein","87","7","170","336","33.85214007782101","97.95918367346938","24.564705882352943","2.671410547064028e-28","1.1866405650058414e-24","1.7197689347910745e-26","6","2","4","0.6875","0.6875"
"group_982","","hypothetical protein","87","7","170","336","33.85214007782101","97.95918367346938","24.564705882352943","2.671410547064028e-28","1.1866405650058414e-24","1.7197689347910745e-26","6","2","4","0.6875","0.6875"
"group_1581","","hypothetical protein","89","8","168","335","34.63035019455253","97.667638483965","22.183779761904763","2.8398332470665086e-28","1.261453928346943e-24","1.7766956737280887e-26","6","4","2","0.6875","0.6875"
"group_988","","hypothetical protein","89","8","168","335","34.63035019455253","97.667638483965","22.183779761904763","2.8398332470665086e-28","1.261453928346943e-24","1.7766956737280887e-26","6","4","2","0.6875","0.6875"
"group_338","","hypothetical protein","77","3","180","340","29.961089494163424","99.12536443148689","48.48148148148148","5.121747976147181e-28","2.2750804510045777e-24","3.074433041898078e-26","11","8","3","0.2265625","0.2265625"
"group_106","","hypothetical protein","77","3","180","340","29.961089494163424","99.12536443148689","48.48148148148148","5.121747976147181e-28","2.2750804510045777e-24","3.074433041898078e-26","11","8","3","0.2265625","0.2265625"
"group_47","","hypothetical protein","77","3","180","340","29.961089494163424","99.12536443148689","48.48148148148148","5.121747976147181e-28","2.2750804510045777e-24","3.074433041898078e-26","11","8","3","0.2265625","0.2265625"
"rlmH","rlmH","Ribosomal RNA large subunit methyltransferase H","247","206","10","137","96.10894941634241","39.94169096209912","16.426699029126212","6.346958998653946e-28","2.8193191872020828e-24","3.759092249602777e-26","14","9","7","0.4239501953125","1.0"
"group_698","","hypothetical protein","6","124","251","219","2.3346303501945527","63.84839650145773","0.04221822387867883","1.0043040664091374e-27","4.4611186629893884e-24","5.869892977617616e-26","3","2","3","0.25","1.0"
"group_2013","rlmH","Ribosomal RNA large subunit methyltransferase H","11","138","246","205","4.280155642023346","59.7667638483965","0.06642512077294686","1.9787071462862317e-27","8.789417143803441e-24","1.141482745948499e-25","16","8","10","0.454498291015625","1.0"
"group_1558","","hypothetical protein","8","130","249","213","3.11284046692607","62.09912536443149","0.05264133456904541","2.038425491430607e-27","9.054686032934756e-24","1.160857183709584e-25","18","7","13","0.09625244140625","0.480682373046875"
"group_1163","","hypothetical protein","8","129","249","214","3.11284046692607","62.390670553935855","0.053298465178543634","2.4468323724519968e-27","1.086882939843177e-23","1.3758011896749076e-25","18","7","13","0.09625244140625","0.480682373046875"
"group_1469","","hypothetical protein","113","24","144","319","43.96887159533074","93.00291545189503","10.430266203703704","4.75100142804978e-27","2.1103948343397122e-23","2.6379935429246404e-25","17","12","8","0.143463134765625","1.0"
"acuI","acuI","putative acrylyl-CoA reductase AcuI","90","10","167","333","35.019455252918284","97.08454810495627","17.94610778443114","5.451216337499101e-27","2.4214302971171007e-23","2.952963776972074e-25","6","5","3","0.21875","1.0"
"group_818","","hypothetical protein","90","10","167","333","35.019455252918284","97.08454810495627","17.94610778443114","5.451216337499101e-27","2.4214302971171007e-23","2.952963776972074e-25","6","5","3","0.21875","1.0"
"uppP_2","uppP_2","Undecaprenyl-diphosphatase","64","0","193","343","24.90272373540856","100.0","inf","1.6576173528878507e-26","7.363136281527833e-23","8.367200319917991e-25","2","2","0","0.5","0.5"
"graS_3","graS_3;","Sensor histidine kinase GraS;hypothetical protein","64","0","193","343","24.90272373540856","100.0","inf","1.6576173528878507e-26","7.363136281527833e-23","8.367200319917991e-25","2","2","0","0.5","0.5"
"bcrB","bcrB","Bacitracin transport permease protein BcrB","64","0","193","343","24.90272373540856","100.0","inf","1.6576173528878507e-26","7.363136281527833e-23","8.367200319917991e-25","2","2","0","0.5","0.5"
"bcrA_4","bcrA_4;","Bacitracin transport ATP-binding protein BcrA;hypothetical protein","64","0","193","343","24.90272373540856","100.0","inf","1.6576173528878507e-26","7.363136281527833e-23","8.367200319917991e-25","2","2","0","0.5","0.5"
"graR_3","graR_3","Response regulator protein GraR","64","0","193","343","24.90272373540856","100.0","inf","1.6576173528878507e-26","7.363136281527833e-23","8.367200319917991e-25","2","2","0","0.5","0.5"
"group_78","","hypothetical protein","64","0","193","343","24.90272373540856","100.0","inf","1.6576173528878507e-26","7.363136281527833e-23","8.367200319917991e-25","2","2","0","0.5","0.5"
"alsS","alsS","Acetolactate synthase","159","68","98","275","61.86770428015564","80.17492711370262","6.561374549819928","3.890083301045361e-26","1.7279750023243494e-22","1.9415449464318534e-24","6","5","2","0.21875","0.6875"
"group_1036","","hypothetical protein","10","131","247","212","3.8910505836575875","61.80758017492711","0.06551905306425194","3.9507640437678856e-26","1.7549293882416949e-22","1.9499215424907722e-24","6","3","5","0.21875","1.0"
"essG_3~~~essG_5~~~essG_9","essG_3;essG_5;essG_9","Type VII secretion system protein EsaG","156","66","101","277","60.70038910505836","80.75801749271136","6.482448244824482","1.2812262427933739e-25","5.691206970488167e-22","6.2540735939430405e-24","11","8","6","0.2265625","1.0"
"group_1420","","hypothetical protein","122","34","135","309","47.47081712062256","90.0874635568513","8.213071895424836","1.4778923396767878e-25","6.564797772844292e-22","7.135649753091621e-24","4","3","3","0.625","0.625"
"alsS_2~~~alsS_1~~~alsS","alsS_2;alsS_1;alsS","Acetolactate synthase","99","275","158","68","38.52140077821012","19.825072886297377","0.1549367088607595","1.6692566438174719e-25","7.41483801183721e-22","7.972944098749688e-24","5","3","4","0.375","1.0"
"group_1857","","hypothetical protein","26","167","231","176","10.116731517509727","51.31195335276968","0.11861990305104078","1.9491316500813038e-25","8.658042789661152e-22","9.21068381878846e-24","8","4","6","0.2890625","1.0"
"group_1569","","hypothetical protein","17","146","240","197","6.614785992217899","57.434402332361515","0.09557648401826484","3.8925127982674787e-25","1.7290541849904142e-21","1.820057036832015e-23","18","9","12","0.237884521484375","1.0"
"group_1828","","hypothetical protein","129","41","128","302","50.19455252918288","88.0466472303207","7.423399390243903","6.309650382623822e-25","2.8027466999615014e-21","2.9195278124598973e-23","13","6","7","1.0","1.0"
"group_2517","","hypothetical protein","87","11","170","332","33.85214007782101","96.7930029154519","15.445989304812834","7.277020866585321e-25","3.2324526689371996e-21","3.33242543189402e-23","4","3","1","0.625","0.625"
"group_1851","","hypothetical protein","88","12","169","331","34.24124513618677","96.50145772594753","14.362919132149901","1.2612841755472748e-24","5.6026243077809945e-21","5.716963579368361e-23","9","3","6","0.5078125","0.5078125"
"satA","satA","Streptothricin acetyltransferase A","96","17","161","326","37.35408560311284","95.04373177842565","11.434417245158933","1.7987062290822723e-24","7.989853069583454e-21","8.070558656144902e-23","12","10","2","0.03857421875","0.03857421875"
"lpl2_6","lpl2_6","putative lipoprotein","100","20","157","323","38.91050583657588","94.16909620991254","10.286624203821656","3.562186514018399e-24","1.5823232495269727e-20","1.5823232495269726e-22","3","3","1","0.25","1.0"
"group_1488","","hypothetical protein","112","29","145","314","43.57976653696498","91.54518950437318","8.363376932223543","4.291518331383124e-24","1.9062924428003835e-20","1.8874182601983996e-22","17","12","8","0.143463134765625","1.0"
"group_1496","","hypothetical protein","81","9","176","334","31.517509727626457","97.37609329446065","17.079545454545453","5.594666975833876e-24","2.485151070665408e-20","2.4364226182994194e-22","11","5","6","1.0","1.0"
"group_1840","","hypothetical protein","68","231","189","112","26.459143968871597","32.6530612244898","0.17444284110950778","1.1081432938337654e-23","4.922372511209586e-20","4.733050491547679e-22","26","14","17","0.16863754391670227","0.8450189828872681"
"group_1005","","hypothetical protein","68","231","189","112","26.459143968871597","32.6530612244898","0.17444284110950778","1.1081432938337654e-23","4.922372511209586e-20","4.733050491547679e-22","26","14","17","0.16863754391670227","0.8450189828872681"
"ywqN_2","ywqN_2","Putative NAD(P)H-dependent FMN-containing oxidoreductase YwqN","161","77","96","266","62.64591439688716","77.55102040816327","5.793560606060606","1.306803103210674e-23","5.804819384461814e-20","5.425064845291415e-22","7","5","7","0.015625","0.453125"
"gltR~~~hdfR_3",";gltR;hdfR_3","hypothetical protein;HTH-type transcriptional regulator GltR;HTH-type transcriptional regulator HdfR","161","77","96","266","62.64591439688716","77.55102040816327","5.793560606060606","1.306803103210674e-23","5.804819384461814e-20","5.425064845291415e-22","7","5","7","0.015625","0.453125"
"entS_2~~~entS_1~~~entS",";entS_2;entS_1;entS","hypothetical protein;Enterobactin exporter EntS","161","77","96","266","62.64591439688716","77.55102040816327","5.793560606060606","1.306803103210674e-23","5.804819384461814e-20","5.425064845291415e-22","7","5","7","0.015625","0.453125"
"group_2475","","hypothetical protein","101","22","156","321","39.29961089494164","93.58600583090379","9.446678321678322","1.7512683874045544e-23","7.779134176851031e-20","7.202902015602806e-22","4","3","2","0.625","1.0"
"group_1972","","hypothetical protein","100","21","157","322","38.91050583657588","93.87755102040816","9.766454352441613","1.8771268250089034e-23","8.338197356689549e-20","7.378935713884557e-22","2","2","1","0.5","1.0"
"group_1943","","hypothetical protein","100","21","157","322","38.91050583657588","93.87755102040816","9.766454352441613","1.8771268250089034e-23","8.338197356689549e-20","7.378935713884557e-22","2","2","1","0.5","1.0"
"group_1003","","hypothetical protein","100","21","157","322","38.91050583657588","93.87755102040816","9.766454352441613","1.8771268250089034e-23","8.338197356689549e-20","7.378935713884557e-22","2","2","1","0.5","1.0"
"group_931","","hypothetical protein","100","21","157","322","38.91050583657588","93.87755102040816","9.766454352441613","1.8771268250089034e-23","8.338197356689549e-20","7.378935713884557e-22","2","2","1","0.5","1.0"
"group_374","","hypothetical protein","100","21","157","322","38.91050583657588","93.87755102040816","9.766454352441613","1.8771268250089034e-23","8.338197356689549e-20","7.378935713884557e-22","2","2","1","0.5","1.0"
"group_691","","hypothetical protein","68","230","189","113","26.459143968871597","32.94460641399417","0.17676558546123763","2.4402394327644802e-23","1.0839543560339821e-19","9.508371544157737e-22","26","14","17","0.16863754391670227","0.8450189828872681"
"aphA","aphA","Aminoglycoside 3'-phosphotransferase","96","19","161","324","37.35408560311284","94.46064139941691","10.168028767571101","2.854881536418318e-23","1.2681383784770169e-19","1.1027290247626234e-21","12","10","2","0.03857421875","0.03857421875"
"group_935","","hypothetical protein","224","169","33","174","87.15953307392996","50.72886297376093","6.98870360408822","2.930707473300259e-23","1.301820259639975e-19","1.12225884451722e-21","8","6","5","0.2890625","0.7265625"
"group_2122","","hypothetical protein","122","39","135","304","47.47081712062256","88.62973760932945","7.044254510921178","4.055327042681912e-23","1.8013762723593053e-19","1.5396378396233378e-21","5","3","3","1.0","1.0"
